,val_loss,val_accuracy,loss,accuracy
0,0.7465200424194336,0.7406914830207825,0.8903354326134313,0.6411375403404236
1,0.3502548336982727,0.8456913828849792,0.5097169763485042,0.8112065196037292
2,0.3507804572582245,0.8583834171295166,0.42219881883107924,0.8423201441764832
3,0.5838486552238464,0.865063488483429,0.38350789659076656,0.8616077899932861
4,0.5216857194900513,0.8343353271484375,0.37252364289285633,0.8645642399787903
5,0.4312679171562195,0.8456913828849792,0.35371574164947356,0.8694917559623718
6,0.3592316806316376,0.865063488483429,0.3467755349323848,0.8748416304588318
7,0.7308703064918518,0.8610554337501526,0.3222920502321361,0.8724482655525208
8,0.386221319437027,0.854375422000885,0.32836859313162486,0.8742784857749939
9,0.2633822560310364,0.8784235119819641,0.32580760091140465,0.8775337934494019
