,val_loss,val_accuracy,loss,accuracy
0,0.4924752712249756,0.8125,0.8575850303529069,0.7069813013076782
1,0.24583700299263,0.8473231792449951,0.5242411595479979,0.8098047375679016
2,0.3579835891723633,0.8367481827735901,0.437995975314608,0.8374771475791931
3,0.8170652389526367,0.8473231792449951,0.4000657042780189,0.842955470085144
4,0.29131263494491577,0.8360872268676758,0.3811465787375169,0.8522264361381531
5,0.21443121135234833,0.8585591316223145,0.3710762161998572,0.8592498898506165
6,0.14552825689315796,0.8466622829437256,0.3639249298064825,0.8607950806617737
7,0.33857759833335876,0.8552544713020325,0.3475606641980064,0.8638854026794434
8,0.3420015573501587,0.8519497513771057,0.34159740421741525,0.8683803677558899
9,0.23842528462409973,0.8585591316223145,0.33159061347141344,0.8713302612304688
10,0.09236465394496918,0.8612028956413269,0.32868785257586636,0.8756847977638245
11,0.19372719526290894,0.8671513795852661,0.32228782325082994,0.8732967972755432
12,0.710913896560669,0.8638466596603394,0.30426879687445907,0.8797584176063538
13,0.2557217478752136,0.8426966071128845,0.29549712892336566,0.8883270025253296
14,0.733841061592102,0.8704560399055481,0.2987137922017925,0.8870627880096436
