,val_loss,val_accuracy,loss,accuracy
0,0.4645013213157654,0.7601901888847351,1.2013731683123585,0.6895363926887512
1,0.32960638403892517,0.8412806391716003,0.5985944793644228,0.8192909359931946
2,0.9606028199195862,0.830381453037262,0.4468811669136815,0.8492895364761353
3,0.2834048867225647,0.8841961622238159,0.3653135155483351,0.8662264943122864
4,0.3685833811759949,0.8671662211418152,0.33451145307540686,0.8795751333236694
5,0.09132611751556396,0.8767030239105225,0.301383110120715,0.8881871700286865
6,0.1776791214942932,0.9094005227088928,0.2948692313940706,0.8970862627029419
7,0.20962807536125183,0.8930517435073853,0.2645621688003706,0.9002439975738525
8,0.2969987392425537,0.9005449414253235,0.26575796086904185,0.9023970365524292
9,0.32700565457344055,0.8869209885597229,0.26431059398883144,0.9015358090400696
10,0.25093531608581543,0.8828337788581848,0.24098608806971003,0.9068465828895569
11,0.46512407064437866,0.8841961622238159,0.23648470363633028,0.9148844480514526
12,0.09413539618253708,0.9066757559776306,0.2283578906692185,0.9167503714561462
13,0.1002812460064888,0.8930517435073853,0.232544250440885,0.9124443531036377
14,0.5263201594352722,0.8678473830223083,0.21774210582632536,0.9223050475120544
15,0.18113788962364197,0.8998637795448303,0.20265325060107303,0.9249784350395203
16,0.17719772458076477,0.8814713954925537,0.2088900308815961,0.9223482012748718
17,0.36793577671051025,0.8848773837089539,0.18666916590935867,0.9326261281967163
18,0.11374198645353317,0.890326976776123,0.1892240642344825,0.9294337630271912
19,0.36382970213890076,0.8855586051940918,0.18183853190423804,0.9339744448661804
