,val_loss,val_accuracy,loss,accuracy
0,0.7159604430198669,0.6625000238418579,1.5130801506634592,0.43826380372047424
1,0.5064852833747864,0.7184401750564575,1.0319749515266596,0.5469869375228882
2,0.5638909339904785,0.6880370378494263,0.8634661571047483,0.6064053773880005
3,0.4301641285419464,0.7766028046607971,0.7636117418841509,0.6607669591903687
4,0.38875335454940796,0.7937871813774109,0.6608465786126912,0.7141452431678772
5,0.4929198622703552,0.8070059418678284,0.6121716102801577,0.7470150589942932
6,0.591081976890564,0.8003965616226196,0.5968042533624405,0.7502458095550537
7,0.49472135305404663,0.8017184138298035,0.5582741484211341,0.7731422781944275
8,0.4904440939426422,0.8380700349807739,0.5311104214698817,0.7801657319068909
9,0.2488405406475067,0.8413747549057007,0.5108973671900521,0.7918246984481812
10,0.5255931615829468,0.8003965616226196,0.4950867652440945,0.8029217720031738
11,0.29936039447784424,0.8499669432640076,0.48251179310692416,0.807557225227356
12,0.4900505840778351,0.8519497513771057,0.4687666948348355,0.815985381603241
13,0.3669178783893585,0.8341044187545776,0.4674252538989812,0.8128950595855713
14,0.3931329846382141,0.8512888550758362,0.46152727632211793,0.8204804062843323
