,val_loss,val_accuracy,loss,accuracy
0,0.5672659277915955,0.8198138475418091,1.1468570637196096,0.6843587160110474
1,0.3843209445476532,0.8390113711357117,0.629290774995368,0.8013515472412109
2,0.22585679590702057,0.8430193662643433,0.4957199283557829,0.8233140707015991
3,0.44005993008613586,0.8456913828849792,0.4225708271825077,0.8386597037315369
4,0.5671055912971497,0.7508350014686584,0.4058468883580999,0.8448542952537537
5,0.5399676561355591,0.8537074327468872,0.3821763265440032,0.8523159027099609
6,0.47533947229385376,0.8657314777374268,0.35959509446405113,0.8647050261497498
7,0.2177586555480957,0.8537074327468872,0.3612300888108784,0.8623117208480835
8,0.555944561958313,0.8670674562454224,0.35349929100289307,0.8604815006256104
9,0.3948707580566406,0.8603874444961548,0.3428252713538955,0.8673799633979797
