,val_loss,val_accuracy,loss,accuracy
0,0.9141523241996765,0.6073369383811951,1.138570414377248,0.523611307144165
1,0.6340986490249634,0.6730245351791382,0.7079277289415067,0.6583895683288574
2,0.47019442915916443,0.8603542447090149,0.6085124103884726,0.7558490037918091
3,0.47866544127464294,0.888283371925354,0.443922660289886,0.8600545525550842
4,0.46951353549957275,0.8998637795448303,0.35990625874621807,0.889909565448761
5,0.7663854956626892,0.9005449414253235,0.3279246690755118,0.8953638672828674
6,0.43427222967147827,0.8855586051940918,0.3004443640814667,0.9031146764755249
7,0.11272691190242767,0.9080381393432617,0.2824234456044197,0.9124443531036377
8,0.1416591852903366,0.8848773837089539,0.2641089050075459,0.9181857109069824
9,0.1343955099582672,0.9134877324104309,0.24814790379065121,0.9167503714561462
10,0.43734538555145264,0.8746594190597534,0.24384473239407062,0.9166068434715271
11,0.5553699731826782,0.919618546962738,0.2172564111923406,0.9240252375602722
12,0.22072339057922363,0.8787465691566467,0.22959163145717104,0.9202356934547424
13,0.11187048256397247,0.8991825580596924,0.21329162609154548,0.9282330870628357
14,0.9867138862609863,0.8692098259925842,0.20182862921049935,0.9309602379798889
