,val_loss,val_accuracy,loss,accuracy
0,0.4662761688232422,0.8179348111152649,1.1763433268136267,0.6437491178512573
1,0.34740790724754333,0.8610354065895081,0.6146628839291715,0.7999138832092285
2,1.2345116138458252,0.8698909878730774,0.4982471876204638,0.839242160320282
3,0.28863683342933655,0.8869209885597229,0.45488390521988115,0.8459882140159607
4,0.41433629393577576,0.8916893601417542,0.4134652578436748,0.8567532896995544
5,0.05022631958127022,0.8855586051940918,0.35090019326650107,0.8781397938728333
6,0.12862852215766907,0.8896457552909851,0.3352400028365097,0.8870388865470886
7,0.06381167471408844,0.891008198261261,0.31772892573000594,0.8891919255256653
8,0.29275763034820557,0.891008198261261,0.2964832941274724,0.8945026397705078
9,0.2673856019973755,0.8978201746940613,0.28332917994010975,0.8993828296661377
10,0.19065600633621216,0.8876021504402161,0.27727361287356483,0.8989521861076355
11,0.2561585009098053,0.8978201746940613,0.25630281490180334,0.9064159393310547
12,0.14235815405845642,0.8978201746940613,0.24181012556254136,0.9151715040206909
13,0.05149759352207184,0.9053133726119995,0.23863362271439761,0.9115831851959229
14,0.5907727479934692,0.891008198261261,0.23933714694950797,0.9137361645698547
