,val_loss,val_accuracy,loss,accuracy
0,0.801262617111206,0.6256648898124695,1.0493190725907362,0.5831338763237
1,0.3978158235549927,0.6960588097572327,0.7720605715570124,0.6752076745033264
2,0.45333579182624817,0.7875751256942749,0.6464856260933541,0.7425031661987305
3,0.4447300136089325,0.8236473202705383,0.5122603746043214,0.7992397546768188
4,0.46711623668670654,0.8243153095245361,0.441237706118833,0.8328875303268433
5,0.5717513561248779,0.8156312704086304,0.39515351925863945,0.8500633239746094
6,0.7537174224853516,0.8383433818817139,0.36366163551027,0.8642827272415161
7,0.31542566418647766,0.8390113711357117,0.3430524430261705,0.8668168187141418
8,0.752701461315155,0.8343353271484375,0.31522126581640997,0.8797690868377686
9,0.5030946135520935,0.8416833877563477,0.297950514097203,0.8851351141929626
