,val_loss,val_accuracy,loss,accuracy
0,0.7424463033676147,0.5764627456665039,1.2739216422222372,0.5442770719528198
1,0.5735155344009399,0.6907147765159607,0.7960851909441964,0.6384626030921936
2,0.4407911002635956,0.8383433818817139,0.6184835888274401,0.7631986737251282
3,0.5224459171295166,0.8670674562454224,0.49642622059253877,0.8303533792495728
4,0.38441550731658936,0.8617234230041504,0.43346771586953325,0.8504856824874878
5,0.4779621958732605,0.8156312704086304,0.3933157834069554,0.8530198335647583
6,0.48678353428840637,0.8510354161262512,0.38859058112875267,0.8590736389160156
7,0.9067096710205078,0.8283233046531677,0.3611562529424874,0.8634380102157593
8,0.3043045699596405,0.8503674268722534,0.36516994013847404,0.8642827272415161
9,0.19194340705871582,0.8730794787406921,0.3446626024874481,0.8692286014556885
10,0.43098294734954834,0.8523713946342468,0.3221914761337016,0.8738383650779724
11,0.2988155484199524,0.8617234230041504,0.321858703473345,0.8811769485473633
12,0.3117879629135132,0.8590514659881592,0.31404597661821804,0.8804730176925659
13,0.20039765536785126,0.8750835061073303,0.30664558908175066,0.8831479549407959
14,0.34065213799476624,0.8350033164024353,0.2912669594117861,0.8839926719665527
