,val_loss,val_accuracy,loss,accuracy
0,0.7604078054428101,0.5764627456665039,1.287356706013331,0.543432354927063
1,0.6209379434585571,0.770875096321106,0.7966081563325125,0.6473321318626404
2,0.3336790204048157,0.8603874444961548,0.5331456357872555,0.8057159185409546
3,0.5221607089042664,0.8590514659881592,0.4415425676036918,0.8438687920570374
4,0.37152308225631714,0.8677354454994202,0.4109876003380176,0.8472476601600647
5,0.38215628266334534,0.8704074621200562,0.37967837028657486,0.8611854314804077
6,0.4402766525745392,0.8670674562454224,0.37380951187333034,0.8618893623352051
7,0.9500957727432251,0.8283233046531677,0.3536028623639673,0.8572434186935425
8,0.31089693307876587,0.857047438621521,0.35234040063434163,0.8694917559623718
9,0.10238224267959595,0.8737474679946899,0.3324316376568498,0.8754222989082336
