,val_loss,val_accuracy,loss,accuracy
0,0.9518876671791077,0.5163043737411499,1.2699735346869825,0.48988085985183716
1,0.6853764653205872,0.664850115776062,0.7671683677833768,0.6308310627937317
2,0.49415192008018494,0.7881471514701843,0.6230142460768374,0.7053251266479492
3,0.5715357661247253,0.8583106398582458,0.5023923584074103,0.8233098983764648
4,0.5540059804916382,0.8746594190597534,0.3994312193402434,0.8768479824066162
5,0.8397907614707947,0.8930517435073853,0.33413163330970064,0.8903401494026184
6,1.0910208225250244,0.9094005227088928,0.29981131527214083,0.9011052250862122
7,0.16469383239746094,0.891008198261261,0.27252695552584466,0.9041194319725037
8,0.3072907328605652,0.9012261629104614,0.26762098817413293,0.913018524646759
9,0.1806877702474594,0.9202997088432312,0.25593774008266684,0.9161762595176697
