,val_loss,val_accuracy,loss,accuracy
0,0.7243678569793701,0.5764627456665039,1.1510384433390002,0.548500657081604
1,0.5579204559326172,0.6773546934127808,0.7978517579877945,0.6478952765464783
2,0.5197128057479858,0.6806946992874146,0.7052113961438369,0.6853442192077637
3,0.5182369947433472,0.668670654296875,0.6645447137019138,0.7006898522377014
4,0.49865859746932983,0.7067468166351318,0.6461831312204405,0.7030832171440125
5,0.6668483018875122,0.7828991413116455,0.6022547041213497,0.7325074076652527
6,0.5275274515151978,0.8116232752799988,0.5554252110781442,0.7964240312576294
7,0.2604970932006836,0.8617234230041504,0.4733284045260976,0.8414754271507263
8,0.6620549559593201,0.8630594611167908,0.4382771407317632,0.8558355569839478
9,0.8983510136604309,0.862391471862793,0.41427101933204374,0.8686655163764954
10,0.24762748181819916,0.851703405380249,0.3901859031147233,0.8791889548301697
11,0.39362090826034546,0.857047438621521,0.37948861920412336,0.8866676092147827
12,0.6200168132781982,0.8263192772865295,0.3688400638165582,0.8884978294372559
13,0.25041815638542175,0.8470273613929749,0.3775572197405063,0.8824440240859985
14,0.41244378685951233,0.8269873261451721,0.3420003967043146,0.8986343741416931
