,val_loss,val_accuracy,loss,accuracy
0,0.9955976605415344,0.5380434989929199,1.2079270648976832,0.5142816305160522
1,0.658821165561676,0.6600817441940308,0.7638251948120502,0.6441797018051147
2,0.5848557949066162,0.7098092436790466,0.687543192954561,0.6789149045944214
3,0.746254563331604,0.8160762786865234,0.6069080842025519,0.7325965166091919
4,0.5447664260864258,0.8514986634254456,0.5372452135534014,0.80292809009552
5,0.7401392459869385,0.8869209885597229,0.4797824929190688,0.8347926139831543
6,0.8159785270690918,0.8930517435073853,0.40742765758221333,0.8517295718193054
7,0.18266353011131287,0.9066757559776306,0.4116062771107077,0.8666570782661438
8,0.2056601643562317,0.9053133726119995,0.36497332380922276,0.8686665892601013
9,0.2175995111465454,0.8916893601417542,0.350640653443162,0.8853164911270142
10,0.43275129795074463,0.888283371925354,0.3184717206183612,0.8923496603965759
11,0.5640389323234558,0.9039509296417236,0.3123755889748215,0.8965023159980774
12,0.1285310536623001,0.8937329649925232,0.30700903057358186,0.9014084339141846
13,0.10442620515823364,0.9073569774627686,0.2959341116477346,0.9001004695892334
14,0.5675305128097534,0.8985013365745544,0.2917391038961624,0.9034017324447632
