,val_loss,val_accuracy,loss,accuracy
0,2.0831966400146484,0.4848684072494507,2.5578665725299694,0.45483916997909546
1,1.432993769645691,0.4639788568019867,2.4222348282755486,0.4597555696964264
2,0.9629591107368469,0.5769993662834167,1.0763944213285526,0.517909824848175
3,0.8719476461410522,0.5981493592262268,0.97353390067259,0.5549936890602112
4,0.9604068994522095,0.5776602625846863,0.9518876796626763,0.562298059463501
5,0.966980516910553,0.5789821743965149,0.9552678087233559,0.5596291422843933
6,1.0580601692199707,0.57369464635849,0.9443873037932243,0.5594887137413025
7,0.7727543711662292,0.6021149754524231,0.9341346831917177,0.5674954056739807
8,0.7975386381149292,0.5796430706977844,0.9164254654741535,0.570304811000824
9,0.8306207656860352,0.6801057457923889,0.901597579621686,0.5714285969734192
10,0.7194215655326843,0.6556510329246521,0.8880152919852076,0.5846326947212219
11,0.672380805015564,0.6543291211128235,0.8735787693763285,0.594325065612793
12,0.5883612632751465,0.6596166491508484,0.8537817643689781,0.6045792698860168
13,0.7184032201766968,0.6668869853019714,0.8437066588078277,0.6072481870651245
14,0.7554008960723877,0.6886979341506958,0.7885921660945194,0.6344992518424988
