,val_loss,val_accuracy,loss,accuracy
0,0.8463245034217834,0.5764627456665039,1.2381047851751006,0.5515978932380676
1,0.790587842464447,0.568470299243927,0.984350577720568,0.5724341869354248
2,0.8415544033050537,0.5751503109931946,0.9813699169963175,0.5741236209869385
3,0.6694507598876953,0.6973947882652283,0.9276521250041256,0.6150922179222107
4,0.7932634353637695,0.6332665085792542,0.8134660425948774,0.6743629574775696
5,0.6717409491539001,0.6987307667732239,0.7549761227112697,0.695199191570282
6,0.8754159212112427,0.674014687538147,0.7090945439776384,0.7004082798957825
7,0.41073077917099,0.8289912939071655,0.5850403561283967,0.7522173523902893
8,0.5754562616348267,0.8537074327468872,0.4711908596587084,0.8169787526130676
9,0.725772500038147,0.8583834171295166,0.4214026829278147,0.8355855941772461
10,0.3394387364387512,0.8550434112548828,0.3858287191725019,0.8555336594581604
11,0.33483901619911194,0.851703405380249,0.35488015895374525,0.8723074793815613
12,0.5388925671577454,0.8430193662643433,0.33466192000385203,0.8815993070602417
13,0.2760974168777466,0.8436873555183411,0.29774677796874366,0.8930029273033142
14,0.3348614573478699,0.8476954102516174,0.2989605009371204,0.8951147198677063
