,val_loss,val_accuracy,loss,accuracy
0,0.9861222505569458,0.8279569745063782,1.3712534704595722,0.5564943552017212
1,0.3700457811355591,0.8497304320335388,0.8044266802916704,0.701560914516449
2,0.5265014171600342,0.7823449969291687,0.637899746137551,0.7565516233444214
3,0.5131399631500244,0.8126684427261353,0.5349243867368287,0.7980810403823853
4,0.6800517439842224,0.8268194198608398,0.49914881628426544,0.8154088258743286
5,0.1697632223367691,0.8712937831878662,0.4665960231893267,0.8242875337600708
6,0.2681393623352051,0.8948786854743958,0.4408792088473234,0.8364599943161011
7,0.16276226937770844,0.8800539374351501,0.40750788754623396,0.8457682728767395
8,0.3528026044368744,0.8766846656799316,0.4111935639132167,0.8502076268196106
9,0.40010395646095276,0.8800539374351501,0.39262279651319676,0.8543605804443359
10,0.3828001022338867,0.8935310244560242,0.3781971254706229,0.8612344264984131
11,0.17261584103107452,0.8894878625869751,0.3782585737665284,0.8605183959007263
12,0.18299159407615662,0.9002695679664612,0.36336158169693544,0.8653873801231384
13,0.11870540678501129,0.8901617527008057,0.36370686857664886,0.8644164800643921
14,0.10196837037801743,0.8915094137191772,0.34385940199330606,0.8741037845611572
