,val_loss,val_accuracy,loss,accuracy
0,0.8276109099388123,0.6148098111152649,1.0687714576618528,0.5125592350959778
1,0.4876673221588135,0.6730245351791382,0.7444657517742251,0.6447538137435913
2,1.0580369234085083,0.6893733143806458,0.6324879689300114,0.691545844078064
3,0.5579152703285217,0.7343324422836304,0.5893771973507672,0.709918200969696
4,0.4267714321613312,0.807901918888092,0.5576503242004957,0.7506817579269409
5,0.34479832649230957,0.8262943029403687,0.44539457708447466,0.836802065372467
6,0.3974953293800354,0.8664849996566772,0.3893867358939624,0.8732596635818481
7,0.4067928194999695,0.886239767074585,0.3602851945289293,0.8850294351577759
8,0.534143328666687,0.8746594190597534,0.3013812503137803,0.9059853553771973
9,0.411512553691864,0.8957765698432922,0.3017012458869438,0.9108654856681824
10,0.3399428725242615,0.8569482564926147,0.2700994729662072,0.9232094287872314
11,0.1780150830745697,0.8732969760894775,0.26199567881882735,0.9190080165863037
12,0.40843653678894043,0.7929155230522156,0.2401461016475623,0.9268468022346497
13,0.4351254403591156,0.7704359889030457,0.2061982904951867,0.9398593306541443
14,0.8405616283416748,0.8801090121269226,0.2157748962074916,0.938280463218689
