,val_loss,val_accuracy,loss,accuracy
0,0.5381072759628296,0.8301630616188049,0.7682950321461423,0.7542701363563538
1,1.2564796209335327,0.4829700291156769,0.4370298396913089,0.8438352346420288
2,0.5941449403762817,0.863760232925415,0.3751241404210818,0.8639299273490906
3,0.40731605887413025,0.8726158142089844,0.3244371451678091,0.8812975287437439
4,0.38275644183158875,0.9039509296417236,0.31149194780451095,0.8844552636146545
5,0.12187168002128601,0.8658038377761841,0.27765381495768154,0.8989521861076355
6,0.3039880692958832,0.8773841857910156,0.27988081639631246,0.8985216021537781
7,0.09335148334503174,0.9080381393432617,0.26421813643507386,0.9011052250862122
8,0.22925731539726257,0.8719345927238464,0.23896720862138796,0.9108654856681824
9,0.3079230785369873,0.8841961622238159,0.229168018247829,0.916463315486908
